int	string	string
1143	蕾切尔	蕾切尔（主角），偶然间与爱丽丝一见投缘并互相爱慕，但多年的生活经验告诉她，这份感情是不会有结果的。
1144	吉尔	吉尔（主角），蕾切尔的丈夫，在得知了妻子的同性恋情后，请私家侦探取证，意图剥夺蕾切尔对女儿的抚养权。
1145	瑞克	瑞克（配角），爱丽丝的男友，对爱丽丝的同性恋情并不太在意，认为只是爱丽丝一时迷惑的结果。
1146	杰姆	杰姆（配角），受雇调查取证爱丽丝与蕾切尔的恋情。
1147	查尔斯	查尔斯（主角），潇洒迷人、身价百万的企业巨头，但是麻烦的是总是搞不好和女人的关系。
1148	莉莉	莉莉（主角），行为举止粗枝大叶的站街女，在和查尔斯相处的一星期内，以自己内心的单纯善良打动了查尔斯。
1149	保罗	保罗（配角），查尔斯的助理，为查尔斯的生意出谋划策，是个贪婪狡诈的人。
1150	卡尔	卡尔（主角），因为意外而下肢瘫痪的高富帅，因为爱丽的出现而从阴郁变回了开朗善良。
1151	爱丽	爱丽（主角），一个普通的小镇女孩，在照顾下肢瘫痪的富家子弟卡尔的过程中，与卡尔产生了爱情。
1152	威廉	威廉（配角），长期照顾卡尔的另一位护工，开朗乐观。
1153	艾许	艾许（主角），传奇股票经纪人，有着无情的销售信条：卖出或者去死。后因欺诈被捕。
1154	海莉	海莉（主角），艾许的第二任妻子，出生在英国的性感尤物，有着良好的品味追求。
1155	乔	乔（配角），艾许的创业伙伴，认定艾许的赚钱手段后死心塌地地追随他。
1156	麦克	麦克（配角），艾许任职的第一家公司老板，被艾许当成自己的精神导师。
1157	娜莎	娜莎（主角），只有舞蹈和职业目标的芭蕾舞演员，在海选中面临巨大的压力而崩溃。
1158	米娅	米娅（主角），娜莎争夺第一候选人的强有力竞争者，舞技略逊但张力十足
1159	文斯	文斯（主角），舞台剧导演，希望舞者即能表现白天鹅的无辜也要有黑天鹅的诡诈
1160	海伦	海伦（配角），自小就对娜莎进行严苛训练，因此也让娜莎无法突破心中的压抑。
1161	妮娜	妮娜（配角），舞团前任领舞者，在重排舞台剧时离开舞团。
1162	简	简（主角），在宗教国家中被作为“信女”——生育机器而存在着，为了反抗和逃离，不停与她身边的人周旋。
1163	弗兰克	弗兰克（主角），大主教、简的拥有者，在这个国度中是绝对权力与地位的代表。
1164	艾琳	艾琳（配角），弗兰克的法定妻子，但与弗兰克之间已经没有了感情，因此在对待简的态度上，变得神经质和暴躁。
1165	马克	马克（配角），弗兰克的司机，与简产生了感情，也深度参与了简的反抗过程。
1166	保罗	保罗（主角），被困在孤岛上的男人，因为一具漂流而来的尸体而放弃了自杀行为。
1167	丹	丹（主角），作为一具死尸，可以放屁、喷口水、做鬼脸，几乎无所不能。
1168	伊恩	伊恩（主角），从叔叔手中继承了魔戒，不曾想却将自己卷入了一场事关世界的巨大动荡中。
1169	甘度	甘度（主角），这个世界最伟大的巫师之一，了解到魔戒的邪恶而与伊恩一起踏上了销毁魔戒的旅途。
1170	奥尼尔	奥尼尔（主角），精灵族王子，拥有华美的面容和精准的射术，魔戒护送小队的成员之一。
1171	卡莱布	卡莱布（主角），人类游侠，甘度的莫逆之交，因此决定舍命保护伊恩。
1172	凯恩	凯恩（反派），魔戒的主人，为了重新获取能毁灭世界的力量而不断派出爪牙夺取魔戒。
1173	詹姆	詹姆（主角），身世显赫的魔法少年，唯一在索命咒下生还的人，在进入魔法学院后学习如何对抗宿命中的敌人。
1174	内森	内森（主角），纯魔法师血统家族的孩子，家境一般，但依然开朗乐观，有时候还有些迷糊。
1175	爱玛	爱玛（主角），出生于麻瓜家庭的孩子，但喜好钻研学术，有时显得独断专行
1176	德克	德克（反派）， 史上最危险的黑魔法师，是杀害詹姆双亲的凶手
1177	埃里克	埃里克（主角），拥有通过笔记本就能回到过去的能力，为了改变和弥补自己的遗憾，而一次次地修改着过去。
1178	珍妮	珍妮（主角），埃里克的青梅竹马，最终却自杀身亡，这也导致了埃里克执着于修改过去。
1179	汤姆	汤姆（配角），珍妮的弟弟，也是埃里克的死党，虐待狂，对姐姐有强烈的占有欲。
1180	查理	查理（配角），珍妮和汤姆的继父，经常对继子继女施暴。
1181	卡尔	卡尔（配角），建议埃里克养成写日记习惯的心理医生，也因此让埃里克发现了自己的能力。
1182	迈克	迈克（主角），人到中年生活事业两失意，在一次冲击下，突然重返17岁。
1183	内特	内特（配角），迈克的铁哥们，在迈克重返17岁后与迈克假扮父子。
1184	亚瑟	亚瑟（主角），父母被迫害而流落到民间的王国继承人，在了解到自己的身世后做出艰难的选择，开始反抗暴政。
1185	摩根	摩根（主角），有着清冷寡言气质的魔法师，总是在亚瑟需要的时候给予帮助，是给非常好的引导者。
1186	乌瑟	乌瑟（配角），亚瑟的生父，被自己的亲弟弟所杀害而王权旁落。
1187	伏提庚	伏提庚（反派），权力熏心的暴君，为了权力而泯灭人性，与魔鬼交易来获得力量。
1188	艾伦	艾伦（主角），拥有完整人类情感和残留的剪刀手的半成品机器人，经历了受欢迎到被驱逐的过程。
1189	薇薇安	薇薇安（主角），有着甜美笑容的美丽少女，从刚开始厌恶艾伦到被他的善良打动而喜欢上他。
1190	弗兰克	弗兰吉（配角），独自生活在古堡中，将艾伦制造出的怪异博士。
1191	佩吉	佩吉（配角），薇薇安的母亲，将艾伦从古堡带到了人类世界中。
1192	斯坦	斯坦（配角），薇薇安的前男友，一直厌恶甚至嫉恨艾伦，最终被艾伦所杀。
1193	本	本（主角），一出生就有80岁老人的外表、他的成长线与常人相反，在他的一生中，目睹了悲剧也见证了人性的光辉。
1194	凯瑟琳	凯瑟琳（主角），彻底改变本一生的第二个女人，两人初次相遇时只有6岁，而在成人后终于喜结连理。
1195	莉娜	莉娜（配角），本和凯瑟琳的女儿，为了让她拥有正常的人生，在莉娜出生后不久，本决定离开。
1196	巴克	巴克（配角），本的生父，因为无法忍受本一出生时的样貌，而选择遗弃了他。
1197	玛莎	玛莎（配角），疗养院的好心女佣，收养了本，并在随后的岁月里，对本不离不弃，是本生存下去的理由。
1198	拉尔夫	拉尔夫（主角），半吸血鬼，接受过最严苛的训练以对付最强大的吸血鬼王。
1199	阿尔文	阿尔文（配角），训练拉尔夫并为他提供武器、注射免于变为吸血鬼的药物。
1200	斯蒂芬	斯蒂芬（反派），试图用拉尔夫的血进行血祭，从而唤出那最恐怖的存在。
1201	若叶	若叶（主角），深山乡间小镇的女高中生，憧憬着都市生活，在梦中与莲互换身体。
1202	莲	莲（主角），住在东京中心的男高中生，每天和朋友们愉快地度日。
1203	四叶	四叶（配角），若叶的妹妹，可靠的小学四年级生，和祖母与姐姐一起帮忙神社的家业。
1204	本田	本田（配角），莲的好友，外表冷淡却意外地爱照顾人。
1205	结衣	结衣（配角），打扮漂亮的女大学生，是莲打工地方的前辈，十分体贴。
1206	伊森	伊森（主角），大型企业中的首席血液学家，一直在寻找人血的替代品，当他遇见克劳迪娅后，取得了突破性的进展。
1207	克劳迪娅	克劳迪娅（主角），地球上仅存的人类之一，找到了让吸血鬼变回人类的方法，并在伊森身上取得成功。
1208	杰克	杰克（配角），伊森的弟弟，在一次突袭行动中发现了伊森有些不对劲。
1209	林肯	林肯（反派），伊森任职公司的老板，富可敌国，希望垄断血液替代品。
1210	艾丽娅	艾丽娅（主角），12岁的小女孩，实际上是奇幻王国失踪的公主，一个经历无数痛苦的天使。
1211	潘	潘（主角），半人半羊的山林和畜牧之神，告诉艾丽娅如果要重回王国就必须在迷宫接受三个挑战。
1212	汉斯	汉斯（反派），艾丽娅的继父，以折磨被抓来的异见人士为乐趣的法西斯军官。
1213	凯恩	凯恩（主角），决定卸甲归田的骑士，在路过被瘟疫摧残的小镇时，接下了护送女巫前往修道院接受审判的任务。
1214	费尔	费尔（主角），凯恩的搭档，更稳重老成，一同接下了护送女巫的任务。
1215	女巫	女巫（反派），看起来清纯可人，实则可以蛊惑人心并使用强大的巫术。
1216	丹妮	丹妮（主角），银发紫眼，美貌异于常人，拥有传说中的龙的女人。
1217	诺恩	诺恩（主角），虽然是私生子，但得到了父亲的善待，集成了父亲家族的特征，一头褐发，黑色双眼。
1218	杰姆	杰姆（主角），在篡夺者战争中背叛国王，将其杀死在铁王座下，世人送他“弑君者”的称号。
1219	兰斯	兰斯（配角），经常佩戴一顶有金色鹿角的头盔，年轻英俊，有着超越性别的吸引力。
1220	希瑟	希瑟（主角），维京最勇猛族长的儿子，聪明过人，偶然间与一条受伤的黑龙成为了朋友。
1221	莉丝	莉丝（配角），热情强悍又充满活力，是希瑟喜欢的人。
1222	库洛	库洛（主角），只存在于传说中的龙，在受伤后与希瑟成为朋友，并且一起对抗了天大的危机。
1223	瑞达斯	瑞达斯（反派），体型巨大，凶残恐怖，针对希瑟的部族发动了最致命的攻击。
1224	伍德	伍德（主角），老式提线玩偶，一位牛仔警长，所有玩具的领袖，
1225	巴克	巴克（主角），最新式的宇宙英雄玩具，但在了解到自己的真实定位后变得消沉。
1226	小主人	小主人（配角），有着很多玩具的小男孩，同时有非常爱护自己的玩具。
1227	汤姆	汤姆（配角），杰森的宠物狗，与杰森一起试图虐待伍德和巴克。
1228	杰森	杰森（反派），住在隔壁的玩具虐待狂，在意外捡到伍德和巴克后，对他们伸出了魔掌。
1229	亚当	亚当（主角），生性胆小懦弱的小丑鱼，非常深爱自己的儿子莫尼。
1230	莫尼	莫尼（主角），亚当最后的儿子，深爱冒险，调皮又顽强。
1231	卡莉	卡莉（主角），有着短期记忆丧失症的蓝唐王鱼，在亚当寻找儿子的旅途中遇到的朋友和帮手。
1232	比利	比利（配角），有着热心肠的人类小孩，试图帮助莫尼回到属于自己的家园。
1233	麦克	麦克（主角），天赋异禀的新人赛车，在他脑中只有夺冠以及随之而来的一切，当迷路在一个小镇后，他结识了一帮新朋友，也开始重新考虑自己的理想。
1234	哈维	哈维（主角），表面是小镇的医生，但实际上有着令人咋舌的身份，深受小镇人们的尊敬和爱戴。
1235	牙刷	牙刷（配角），心胸宽广的拖车，虽有一点迟钝但总乐于助人，是麦克的第一个朋友，也是最好的朋友。
1236	伊芙琳	伊芙琳（主角），迫于生活而练就了一手好箭术，自愿代替妹妹成为“贡品”。
1237	乔伊	乔伊（主角），在游戏中对伊芙琳表白，从而令游戏走向完全无法预知的方向
1238	爱丽	爱丽（配角）， 伊芙琳的妹妹，不幸在抽签时被选中作为“贡品”，在被姐姐自愿代替后，留在家中。
1239	尼克	尼克（配角），外形俊朗，在伊芙琳参加游戏后主动承担起照顾她家人的任务。
1240	卡森	卡森（主角），一位退休的气球推销员，为了履行多年前对已故妻子作出的承诺，用气球绑住自己的屋子向着南美飞去。
1241	比利	比利（主角），过度热情、不停说话的8岁少年，为了帮助卡森而偷渡进他的小屋，与卡森一同开始冒险。
1242	斯派罗	斯派罗（主角），放浪不羁亦正亦邪的流浪海盗，在历经千难万险后，夺回被抢走的“黑曜石”号海盗船。
1243	凯拉	凯拉（主角），生长在军官之家，但一心向往着海盗生活，深爱着青梅竹马的布兰。
1244	布兰	布兰（配角），虽然痛恨海盗，但还是与斯派罗一起抢劫了最快的军舰去拯救自己深爱的凯拉。
1245	克劳斯	克劳斯（配角），英国总督，凯拉的父亲，将凯拉许配给英国皇家军官。
1246	杰弗瑞	杰弗瑞（反派），作恶多端的海盗头目，由于想解开魔咒金币的秘密而受到诅咒，后来绑架了凯拉。
1247	利尔曼	利尔曼（主角），从出生起就被安排在一场大型真人秀中生活，除了自己以外，全世界所有人都在配合或观看着他的生活。
1248	丽莎	丽莎（主角），利尔曼生活的世界中的一名群众演员，因为违背了导演的意愿而被强制消失，也成为了利尔曼追寻真相的导火索。
1249	杰克	杰克（配角），真人秀中利尔曼的“父亲”，本在利尔曼小时候就“死亡”了，却不慎又与利尔曼相遇。
1250	瑞克	瑞克（配角），利尔曼的邻居，总说些奇怪的、不着边际的话，使得利尔曼更怀疑自己生活的世界。
1251	米娅	米娅（主角），伴随着失忆与特遣队一起进入蜂巢关闭黑色女王，在过程中渐渐找回记忆。
1252	克里斯	克里斯（主角），晴雨伞公司的工作人员，掌握着这次危机的秘密。
1253	克莱尔	克莱尔（配角），特种小队队长，作风强硬，带领小队和米娅一行向着蜂巢深处进发。
1254	汉克	汉克（配角），伪装成警察的神秘男子，其实是某工作人员的哥哥，为了拯救自己的妹妹而潜入蜂巢。
1255	沃尔特	沃尔特（主角），因为希望摆脱癌症从而加入改造计划，获得了快速自愈能力的前特种兵。
