int	string
1100	ActorBodyIcon/Glenn
1101	ActorBodyIcon/Layla
1102	ActorBodyIcon/Stone
1501	SkillIcon/icon_6001
1502	SkillIcon/icon_6002
1503	SkillIcon/icon_6003
1504	SkillIcon/icon_6004
1505	SkillIcon/icon_6005
1506	SkillIcon/icon_6006
1507	SkillIcon/icon_6007
1508	SkillIcon/icon_6008
1999	ShootIcon/img_nonehero_shoot
2001	ItemIcon/icon_diamond
2002	ItemIcon/icon_coin
2003	ItemIcon/icon_bill
2004	ItemIcon/icon_xukezheng
2005	ItemIcon/icon_feichuan
2006	ItemIcon/icon_fazhang
2007	ItemIcon/icon_diannao
2008	ItemIcon/icon_yashemao
2009	ItemIcon/icon_gangkui
2010	ItemIcon/icon_diaoxiang
2011	ItemIcon/icon_dunpai
2012	ItemIcon/icon_bishou
2013	ItemIcon/icon_kuanyanmao
2014	ItemIcon/icon_duijiangji
2015	ItemIcon/icon_rijiben
2016	ItemIcon/icon_xiaochouxie
2017	ItemIcon/icon_quantao
2018	ItemIcon/icon_qiqiu
2019	ItemIcon/icon_changpianji
2020	ItemIcon/icon_shoutao
2021	ItemIcon/icon_mianju
2022	ItemIcon/icon_wanou
2023	ItemIcon/icon_huaban
2024	ItemIcon/icon_xiaotiqin
2025	ItemIcon/icon_shanzi
2026	ItemIcon/icon_yandou
2027	ItemIcon/icon_gaogenxie
2028	ItemIcon/icon_xiezi
2029	ItemIcon/icon_diaosu
2030	ItemIcon/icon_shoubiao
2031	ItemIcon/icon_shouji
2032	ItemIcon/icon_gangcai
2033	ItemIcon/icon_tuliao
2034	ItemIcon/icon_shuini
2035	ItemIcon/icon_zhuantou
2036	ItemIcon/icon_peiyangshouce
2037	ItemIcon/icon_yaoqinghan
2038	ItemIcon/icon_zhongchengjiangzhang
2039	ItemIcon/icon_study
2040	ItemIcon/icon_xuanchuance
2041	ItemIcon/icon_gonggao
2042	ItemIcon/icon_lihe1
2043	ItemIcon/icon_renqi
2044	ItemIcon/icon_praise
2045	ItemIcon/icon_order
2046	ItemIcon/icon_xingtanjing
2047	ItemIcon/icon_qidai
2048	ItemIcon/icon_gaimingka
2049	ItemIcon/icon_tonggaozheng
2050	ItemIcon/icon_hongyaoping
2051	ItemIcon/icon_lanseyaopin
2052	ItemIcon/icon_trophy
2053	ItemIcon/icon_lihe2
2201	
2202	
2203	
2204	
2205	
2206	
2207	
2208	
2209	
2210	
2211	
2212	
2213	
2214	
2215	
2216	
2217	MenuIcon/icon_xuanchuanke
2218	MenuIcon/icon_xingxiangke
2219	MenuIcon/icon_shenghuoke
2220	MenuIcon/icon_wudaoke
3001	CinemaIcon/yingyuan01
3002	CinemaIcon/yingyuan02
3003	CinemaIcon/yingyuan03
3004	CinemaIcon/yingyuan04
3005	CinemaIcon/yingyuan05
3006	CinemaIcon/yingyuan06
3007	CinemaIcon/yingyuan07
3008	CinemaIcon/yingyuan08
3009	CinemaIcon/yingyuan01
3010	CinemaIcon/yingyuan02
3011	CinemaIcon/yingyuan03
3012	CinemaIcon/yingyuan04
3013	CinemaIcon/yingyuan05
3014	CinemaIcon/yingyuan06
3015	CinemaIcon/yingyuan07
3016	CinemaIcon/yingyuan08
3017	CinemaIcon/yingyuan01
3018	CinemaIcon/yingyuan02
3019	CinemaIcon/yingyuan03
4001	BlockIcon/icon_block1
4002	BlockIcon/icon_block2
4003	BlockIcon/icon_block3
4004	BlockIcon/icon_block4
4005	BlockIcon/icon_block5
5001	MenuIcon/icon_depot_zjm
5002	MenuIcon/icon_fans_zjm
5003	MenuIcon/icon_office_zjm
5004	MenuIcon/icon_cooperatingtasks_zjm
5005	MenuIcon/icon_meeting_zjm
5006	MenuIcon/icon_film_zjm
5007	MenuIcon/icon_produce_zjm
5008	MenuIcon/icon_market_zjm
5009	MenuIcon/icon_order_zjm
5010	MenuIcon/icon_talent
5011	MenuIcon/icon_artist_zjm
5012	MenuIcon/icon_temp
5013	MenuIcon/icon_manage_zjm
5014	MenuIcon/icon_social_zjm
5015	MenuIcon/icon_run_zjm
5016	MenuIcon/icon_awards_zjm
5017	MenuIcon/icon_chat_zjm
5018	MenuIcon/icon_event_zjm
5019	MenuIcon/icon_mail_zjm
5020	MenuIcon/icon_mission_zjm
5021	MenuIcon/icon_pay_zjm
5022	MenuIcon/icon_set_zjm
5023	MenuIcon/icon_shop_zjm
5024	MenuIcon/icon_superidol_zjm
5025	MenuIcon/icon_tips_zjm
5026	MenuIcon/icon_trophy_zjm
5027	MenuIcon/icon_weal_zjm
5028	MenuIcon/icon_temp
5029	MenuIcon/icon_temp
5030	MenuIcon/icon_temp
5031	MenuIcon/icon_temp
5032	MenuIcon/icon_scenario_zjm
5033	MenuIcon/icon_temp
5034	MenuIcon/icon_temp
5035	MenuIcon/icon_artistlist_zjm
5036	MenuIcon/icon_givemoney_zjm
5037	MenuIcon/icon_parka_zjm
5038	ActivityIcon/icon_secretary1
5039	MenuIcon/icon_train
5040	MenuIcon/icon_entertainment2
5041	MenuIcon/icon_build_zjm
5042	MenuIcon/icon_skillpoint
5101	SettingIcon/icon_music_setting
5102	SettingIcon/icon_sound_setting
5103	SettingIcon/icon_power_setting
5104	SettingIcon/icon_notice_setting
5105	SettingIcon/icon_title_setting
5106	SettingIcon/icon_language_setting
5107	MenuIcon/icon_temp
5108	SettingIcon/icon_redeem_setting
5109	MenuIcon/icon_temp
5110	MenuIcon/icon_temp
5121	ActivityIcon/icon_signin
5122	ActivityIcon/icon_secretary1
5123	ActivityIcon/icon_license
5124	ActivityIcon/icon_login
5125	ActivityIcon/icon_signin2
5126	ActivityIcon/icon_secretary2
5127	ActivityIcon/icon_license2
5128	ActivityIcon/icon_login2
5141	MeetingIcon/icon_dice_1
5142	MeetingIcon/icon_dice_2
5143	MeetingIcon/icon_dice_3
5144	MeetingIcon/icon_dice_4
5145	MeetingIcon/icon_dice_5
5146	MeetingIcon/icon_dice_6
6001	ShootIcon/icon_women
6002	ShootIcon/icon_man
6003	ShootIcon/icon_na
6004	ShootIcon/icon_eu
6005	ShootIcon/icon_as
6006	ShootIcon/icon_star
6007	ShootIcon/icon_star
6008	ShootIcon/icon_star
6009	ShootIcon/icon_star
6010	ShootIcon/icon_sence
6011	ShootIcon/icon_act
6012	ShootIcon/icon_drama
6013	ShootIcon/icon_art
6014	ShootIcon/icon_entertainment
6015	ShootIcon/scene2_caifang
6016	ShootIcon/scene1_zouxiu
6017	ShootIcon/scene3_fabuhui
6018	ShootIcon/scene6_paishe
6019	ShootIcon/scene4_fangtan
6020	ShootIcon/scene7_qianshouhui
6021	ShootIcon/scene8_zongyi
6022	ShootIcon/scene5_yanchanghui
6023	Icon_En/icon_rank_average
6024	Icon_En/icon_rank_good
6025	Icon_En/icon_rank_great
6026	Icon_En/icon_rank_teriffic
6027	Icon_En/icon_rank_epic
6028	Icon_En/icon_rank_perfect
6029	ShootIcon/flag_type_action
6030	ShootIcon/flag_type_romance
6031	ShootIcon/flag_type_cartoon
6032	ShootIcon/flag_type_drama
6033	ShootIcon/flag_type_spy
6034	ShootIcon/flag_type_horror
6035	ShootIcon/flag_type_comedy
6036	ShootIcon/flag_type_dance
6037	ShootIcon/flag_type_wenhao
6038	ShootIcon/icon_artist
6039	ShootIcon/icon_idol
6040	ShootIcon/icon_young
6041	ShootIcon/icon_ethic
6042	ShootIcon/bg_property_purple_shoot
6043	ShootIcon/bg_property_blue_shoot
6044	ShootIcon/bg_property_yellow_shoot
6045	ShootIcon/bg_property_grey_shoot
6046	
6101	ShootIcon/banner_usa
6102	ShootIcon/banner_canada
6103	ShootIcon/banner_australia
6104	ShootIcon/banner_england
6105	ShootIcon/banner_france
6200	ShootIcon/icon_duanwei0
6201	ShootIcon/icon_duanwei1
6202	ShootIcon/icon_duanwei2
6203	ShootIcon/icon_duanwei3
6204	ShootIcon/icon_duanwei4
6205	ShootIcon/icon_duanwei5
6206	ShootIcon/icon_duanwei6
6207	ShootIcon/icon_duanwei7
6208	ShootIcon/icon_duanwei8
7101	PlayerHeadIcon/f001
7102	PlayerHeadIcon/f002
7103	PlayerHeadIcon/f003
7104	PlayerHeadIcon/f004
7105	PlayerHeadIcon/f005
7201	PlayerHeadIcon/m001
7202	PlayerHeadIcon/m002
7203	PlayerHeadIcon/m003
7204	PlayerHeadIcon/m004
7205	PlayerHeadIcon/m005
7301	NPCHeadIcon/male1
7302	NPCHeadIcon/male2
7303	NPCHeadIcon/male3
7304	NPCHeadIcon/male4
7305	NPCHeadIcon/male5
7306	NPCHeadIcon/male6
7307	NPCHeadIcon/male7
7308	NPCHeadIcon/female1
7309	NPCHeadIcon/female2
7310	NPCHeadIcon/female3
7311	NPCHeadIcon/female4
7312	NPCHeadIcon/female5
7313	NPCHeadIcon/female6
7314	NPCHeadIcon/female7
8001	StoryIcon/movie1
8002	StoryIcon/movie2
8003	StoryIcon/movie3
8004	StoryIcon/movie4
8005	StoryIcon/movie5
8006	StoryIcon/movie6
8007	StoryIcon/movie7
8008	StoryIcon/movie8
8009	StoryIcon/movie9
8010	StoryIcon/movie10
8011	StoryIcon/movie11
8012	StoryIcon/movie12
8013	StoryIcon/movie13
8014	StoryIcon/movie14
8015	StoryIcon/movie15
8016	StoryIcon/movie16
8017	StoryIcon/movie17
8018	StoryIcon/movie18
8019	StoryIcon/movie19
8020	StoryIcon/movie20
8021	StoryIcon/movie21
8022	StoryIcon/movie22
8023	StoryIcon/movie23
8024	StoryIcon/movie24
8025	StoryIcon/movie25
8026	StoryIcon/movie26
8027	StoryIcon/movie27
8028	StoryIcon/movie28
8029	StoryIcon/movie29
8030	StoryIcon/movie30
8031	StoryIcon/movie31
8032	StoryIcon/movie32
8033	StoryIcon/movie33
8034	StoryIcon/movie34
8035	StoryIcon/movie35
8036	StoryIcon/movie36
8037	StoryIcon/movie37
8038	StoryIcon/movie38
8039	StoryIcon/movie39
8040	StoryIcon/movie40
8041	StoryIcon/movie41
8042	StoryIcon/movie42
8043	StoryIcon/movie43
8044	StoryIcon/movie44
8045	StoryIcon/movie45
8046	StoryIcon/movie46
8047	StoryIcon/movie47
8048	StoryIcon/movie48
8049	StoryIcon/movie49
8050	StoryIcon/movie50
8051	StoryIcon/movie51
8052	StoryIcon/movie52
8053	StoryIcon/movie53
8054	StoryIcon/movie54
8055	StoryIcon/movie55
8056	StoryIcon/movie56
8057	StoryIcon/movie57
8058	StoryIcon/movie58
8059	StoryIcon/movie59
8060	StoryIcon/movie60
8061	StoryIcon/movie61
8062	StoryIcon/movie62
8063	StoryIcon/movie63
8064	StoryIcon/movie64
8065	StoryIcon/movie65
8066	StoryIcon/movie66
8067	StoryIcon/movie67
8068	StoryIcon/movie68
8069	StoryIcon/movie69
8070	StoryIcon/movie70
8071	StoryIcon/movie71
8072	StoryIcon/movie72
8073	StoryIcon/movie73
8074	StoryIcon/movie74
8075	StoryIcon/movie75
8076	StoryIcon/movie76
8077	StoryIcon/movie77
8078	StoryIcon/movie78
8079	StoryIcon/movie79
8080	StoryIcon/movie80
8081	StoryIcon/movie81
8082	StoryIcon/movie82
8083	StoryIcon/movie83
8084	StoryIcon/movie84
8085	StoryIcon/movie85
8086	StoryIcon/movie86
8087	StoryIcon/movie87
8088	StoryIcon/movie88
8089	StoryIcon/movie89
8090	StoryIcon/movie90
8091	StoryIcon/movie91
8092	StoryIcon/movie92
8093	StoryIcon/movie93
8094	StoryIcon/movie94
8095	StoryIcon/movie95
8096	StoryIcon/movie96
8097	StoryIcon/movie97
8098	StoryIcon/movie98
8099	StoryIcon/movie99
8100	StoryIcon/movie100
8101	StoryIcon/movie101
8102	StoryIcon/movie102
8103	StoryIcon/movie103
8104	StoryIcon/movie104
8105	StoryIcon/movie105
8106	StoryIcon/movie106
8107	StoryIcon/movie107
8108	StoryIcon/movie108
8109	StoryIcon/movie109
8110	StoryIcon/movie110
8111	StoryIcon/movie111
8112	StoryIcon/movie112
8113	StoryIcon/movie113
8114	StoryIcon/movie114
8115	StoryIcon/movie115
8116	StoryIcon/movie116
8117	StoryIcon/movie117
8118	StoryIcon/movie118
8119	StoryIcon/movie119
8120	StoryIcon/movie120
8121	StoryIcon/movie121
8122	StoryIcon/movie122
8123	StoryIcon/movie123
8124	StoryIcon/movie124
8125	StoryIcon/movie125
8126	StoryIcon/movie126
8127	StoryIcon/movie127
8128	StoryIcon/movie128
8129	StoryIcon/movie129
8130	StoryIcon/movie130
8131	StoryIcon/movie131
8132	StoryIcon/movie132
8133	StoryIcon/movie133
8134	StoryIcon/movie134
8135	StoryIcon/movie135
8136	StoryIcon/movie136
8137	StoryIcon/movie137
8138	StoryIcon/movie138
8139	StoryIcon/movie139
8140	StoryIcon/movie140
8141	StoryIcon/movie141
8142	StoryIcon/movie142
8143	StoryIcon/movie143
8144	StoryIcon/movie144
8145	StoryIcon/movie145
8146	StoryIcon/movie146
8147	StoryIcon/movie147
8148	StoryIcon/movie148
8149	StoryIcon/movie149
8150	StoryIcon/movie150
8151	StoryIcon/movie151
8152	StoryIcon/movie152
8153	StoryIcon/movie153
8154	StoryIcon/movie154
8155	StoryIcon/movie155
8156	StoryIcon/movie156
8157	StoryIcon/movie157
8158	StoryIcon/movie158
8159	StoryIcon/movie159
8160	StoryIcon/movie160
8161	StoryIcon/movie161
8162	StoryIcon/movie162
9985	
9986	
9987	
9988	
9989	
9990	
9991	
9992	
9993	
9994	
9995	
9996	
9997	
9998	
9999	
