int	string	string
187	filmJiesuanWin	盈利：|n|+ {0}%
188	filmJiesuanFail	亏损：|n|- {0}%
189	filmJiesuanRewardTip	通过拍摄这部电影，我们获得以下奖励：
190	filmOverTip	收益已结束
191	guanzhuduValue	关注度：{0}
192	guanzhuduOpenTip	关注度{0}级解锁
193	continueTip	可能获得以下物品：
194	TimeLeftTip	剩余时间：
195	EndingTitle	正在运营的电影已满
196	EndingTip	最多只能有5部持续收益的电影
197	promotionBtn	提升
198	gainEvaluationOver	最终收益：{0}
199	gainEvaluation	收益评价：{0}/分钟
200	GZMax	已经提升到最大等级
201	CinemaSignTip	请先签约院线！
202	NineToFiftyTip	为保证比赛公平，21点55分之后到比赛结束前将无法拍摄电影！请各位导演周知，以免造成不必要的损失！
203	NineToFiftyFiveTip	很抱歉，为保证比赛公平，21点55分后将无法进行电影拍摄, 比赛结束后您就可以照常进行拍摄啦~
204	FilmLongTime	{0}分钟
205	FilmKouBei	观众口碑：{0}
206	ActivityTitle	活动大厅
207	WelfTitle	福利大厅
208	NoGetReward	未登录
209	GetReward	领取
210	Secretary_DailyGiftTitle	每日礼包
211	Secretary_NeedBuySecretary	你需要购买小秘书
212	Secretary_GetRewardDailySecretary	礼包每日购买一次
213	Secretary_AlreadyPurchased	已购买
214	Buy	购买
215	SureBuy	确认购买
216	Buyed	已购买
217	Secretary_GetWelfare	领取福利
218	CooperateTaskType10	拍摄一部电影
219	CooperateTaskType11	|n|类型：{0}
220	CooperateTaskType12	|n|媒体评分：{0}分
221	CooperateTaskType13	|n|口碑：{0}分
222	CooperateTaskType14	|n|剧本：{0}星
223	CooperateTaskType15	|n|收益：{0}
224	CooperateTaskType20	完成{0}次会议、公务或粉丝探班
225	CooperateTaskType30	完成{0}次订单
226	CooperateTaskType40	领取{0}个{1}
227	CooperateTaskType50	领取{0}次任意周边产品
228	StoryRemainFindTime	搜罗次数:{0}/{1}
229	CooperateTaskType60	领取{0}次城市收益
230	CooperateTaskType70	完成{0}次艺人培养
231	CooperateTaskType80	消费{0}钻石
232	CooperateTaskType90	完成{0}次星探搜索
233	CooperateTaskType100	完成{0}次剧本搜罗
234	CooperateTaskProgress	|n|（{0}/{1}）
235	CooperateReceiveBtn	接受
236	CooperateassistBtn	协助
237	CooperategetBtn	领取
238	CooperateassitingText	协助中
239	CooperateHaveTaskText	你已经接受任务了，请完成后再次领取任务
240	CooperationApplyTitle	合作请求
241	CooperationremindTip	每周最多能与3家不同公司合作
242	CooperationrefuseBtn	拒绝
243	CooperationreceiveBtn	同意
244	CooperationApplyTip	希望与你签署合作协议，是否同意?
245	CooperationEndTitle	解除合作
246	CooperationEndTip1	是否解除合作关系？
247	CooperationEndTip2	注意：每周只能和三家不同的公司进行合作。
248	CooperationMainPanelTitle	公司合作
249	Cooperationtext1	首次建立合作关系可得：
250	Cooperationtext2	与熟人之间建立合作：
251	Cooperationtext3	公开寻找合作公司：
252	Cooperationremind	首次账号查找建立合作提示
253	Cooperationintro	填写对方ID
254	CooperationinviteBtn1	发出邀请
255	CooperationinviteBtn2	公开邀请
256	CooperationdisinviteBtn	取消邀请
257	CooperationMainPanelTip1	请输入对方用户id
258	CooperationMainPanelTip2	请稍候再次输入
259	CooperationMainPanelID	本地玩家ID： {0}
260	CooperationRealtionshipTitle	合作任务
261	CooperationRealtionshipTip	星级越高奖励越好！
262	CooperationRealtionshiprelieveBtn	解除
263	CooperationGiveRewardDollar	赠送绿钞
264	CooperationGiveRewardGold	赠送金币
265	Floor	第{0}层
266	BuildFloor	扩建第{0}层
267	BuildUpgrade	升级至{0}级
268	BuildUpgrade_UBB	[color=#66ff66]升级至{0}级[/color]
269	CompanyLevel	LV.{0}解锁
270	BuildEffect	建筑作用：
271	BuildLevelEffect	升级效果：
272	BuildLevelup	升级
273	BuildConfirm	确认
274	BuildLevel	等级{0}
275	BuildFloorAlert	确认要扩建{0}层吗？
276	BuildTitle	建造
277	ActorExperciseExpedite	加速
278	BuildFloorFailLevel	需要公司等级达到：{0}
279	BuildFloorFailCity	需要占领城市：{0}. {1}
280	BuildActorRoomTalentNpc	星探
281	BuildActorRoomTrainerNpc	培训师
282	TopFloor	顶层
283	LincenceMax	拍摄许可证达到上限
284	ArtistDicUITitle	艺人名录
285	ArtistDicUInotHired	未获得此艺人
286	ArtistDicUIStar	星级
287	ArtistDicUICountry	国籍
288	ArtistDicUISex	性别
289	ArtistDicUIAge	年龄类型
290	ArtistDicUIShow	表演类型
291	ArtistDicUIDefName	原艺名：
292	ArtistDicUIHowHave	如何签约该艺人？
293	ArtistDicUIPinglun	请输入留言内容
294	ArtistDicUINoActor	没有符合筛选条件的艺人
295	ArtistDicUINoPinglun	暂时没有玩家留言
296	ArtistDicUIPinglunTitle	留言薄：
297	PlayerUpgradeGetAward	Recieve
298	PlayerSelfSignature	编辑个人简介
299	PlayerSignature	添加一个有个性的简介，说不定就能邂逅一个跟你一样有趣的灵魂~
300	ItemHave	拥有：
301	PlayerInfoTab0	主界面
302	PlayerInfoTab1	生涯
303	PlayerInfoTab2	奖杯
304	PlayerInfoTab3	电影
305	PlayerInfoTab4	艺人
306	PlayerInfoTabHome_Rank0	建筑层数
307	PlayerInfoTabHome_Rank1	艺人数量
308	PlayerInfoTabHome_Rank2	好友数量
309	PlayerInfoTabHome_Rank3	市场占领
310	PlayerInfoTabHome_Rank4	奖杯数量
311	PlayerInfoTabHome_Rank5	仓库容量
312	PlayerInfoTabCareer_Rank0	拍摄过的电影数
313	PlayerInfoTabCareer_Rank1	上映电影总数
314	PlayerInfoTabCareer_Rank2	得到的票房总数
315	PlayerInfoTabCareer_Rank3	完成的订单数量
316	PlayerInfoTabCareer_Rank4	解锁过的最高档生产线
317	PlayerInfoTabCareer_Rank5	完成公务次数
318	PlayerInfoTabCareer_Rank6	会议达成协议次数
319	PlayerInfoTabCareer_Rank7	粉丝成功拜访次数
320	PlayerInfoTabCareer_Rank8	得到过多少次分组第一
321	PlayerInfoTabTrophy_Rank00	最佳男演员得奖次数
322	PlayerInfoTabTrophy_Rank11	最佳女演员得奖次数
323	PlayerInfoTabTrophy_Rank22	最佳表演电影得奖次数
324	PlayerInfoTabTrophy_Rank3	最佳艺术电影得奖次数
325	PlayerInfoTabTrophy_Rank4	最受欢迎电影得奖次数
326	PlayerInfoTabTrophy_Rank5	金杉树奖得奖次数
327	PlayerInfoTabTrophy_Rank6	银狐奖得奖次数
328	PlayerInfoTabTrophy_Rank7	金星人奖得奖次数
329	PlayerInfoTabTrophy_Rank8	酸柠檬奖得奖次数
330	PlayerInfoTabFilm_Rank0	大众口碑最高的电影
331	PlayerInfoTabFilm_Rank1	票房最高的电影
332	PlayerInfoTabFilm_Rank2	拍摄过的恐怖片数量
333	PlayerInfoTabFilm_Rank3	拍摄过的悬疑片数量
334	PlayerInfoTabFilm_Rank4	拍摄过的歌舞片数量
335	PlayerInfoTabFilm_Rank5	拍摄过的喜剧片数量
336	PlayerInfoTabFilm_Rank6	拍摄过的动画片数量
337	PlayerInfoTabTrophy_Rank0	最佳艺术电影得奖次数
338	PlayerInfoTabFilm_Rank7	拍摄过的叙事片数量
339	PlayerInfoTabFilm_Rank8	拍摄过的爱情片数量
340	PlayerInfoTabFilm_Rank9	拍摄过的动作片数量
341	PlayerInfoTabActor_Rank0	票房号召力最强的艺人
342	PlayerInfoTabActor_Rank1	得奖最多的艺人
343	PlayerInfoTabActor_Rank1Value	{0}次
344	PlayerInfoTabActor_Rank2	拍摄电影最多的艺人
345	PlayerInfoTabActor_Rank2Value	{0}部
346	PlayerInfoTabActor_Rank3	最偏爱的艺人
347	PlayerInfoTabActor_Rank3Value	赠送{0}个
348	PlayerInfoTabActor_Rank4	最重视的艺人
349	PlayerInfoTabActor_Rank4Value	培养{0}次
350	PlayerInfoTabActor_Rank5	最信赖的艺人
351	PlayerInfoTabActor_Rank5Value	技能共{0}级
352	StoryFindTime	搜罗次数:
353	StoryTitle	剧本
354	PlayerInfoTabTrophy_Rank1	最佳表演电影得奖次数
355	StoryCollect	集齐剧本
356	StoryFind	搜罗剧本
357	StoryCompleteAllChallenge	完成所有挑战
358	StoryAchieve	剧本成就
359	ZuiGaoPiaoFang	最高票房
360	StoryDesc1	用本组剧本拍摄电影时{0}
361	StoryDesc2	{0}属性增加{1}%
362	StoryAchieveTarget1	剧本拍摄{0}/5次
363	StoryAchieveTarget2	媒体评分8分或以上{0}/3次
364	StoryAchieveTarget3	票房档次大卖或以上{0}/5次
365	PlayerInfoTabTrophy_Rank2	金橄榄奖得奖次数
366	StorySou	搜罗
367	StoryRewardTitle	奖励
368	StoryRemainNotEnough	剩余次数不足
369	StoryContentEmpty	内容不能是空的
370	StoryContentToMax	内容长度不得超过50
371	StoryContentSpace	内容开头结尾不能有空格
372	StoryContentBlockWord	内容中有屏蔽字符
373	SendMsg	发送
374	StoryInputPromptText	发表我的影评
375	StoryAchievementDesc	成就达成后拍摄时艺人可能会状态爆发
376	StoryAchievementTitle	成就目标
377	StoryGetReward	领取奖励
378	CantGetReward	未达到领取条件
379	GetAllReward	恭喜您已获得全部礼包
380	NextRewardTip	下一个：LV.{0}神秘礼包，敬请期待
381	ProduceTime	每次生产时间：{0}
382	ProduceGrade	第{0}档
383	ProduceLevel	等级{0}
384	ProduceSkillType1	队列数量
385	ProduceSkillType2	存储上限
386	ProduceSkillType3	时长减免
387	ProduceSkillType4	每次产出
388	ProduceActorTitle	请选择艺人
389	ProduceOffActorTitle	正在进行[{0}]的艺人
390	ProduceQuickBtnName	一键生产
391	ProduceQuickAwardBtnName	一键领取
392	ProduceStart	开始生产
393	ProduceItemStore	库存
394	ProduceUnlock	解锁
395	ProduceActorBusy	忙碌
396	ProduceActorFree	空闲
397	ProduceOffActor	取消派遣
398	OrderNeedTitle	满足粉丝会的需求会让他们更加沉迷
399	OrderNeed	订单需求
400	OrderCompleteReward	完成报酬
401	OrderExtraReward	额外效果
402	OrderNoneOrder	暂无更多订单
403	OrderNewOrderWay	拍电影、市场宣传，都可能获得新订单
404	OrderSortOrder	排队订单：{0}
405	OrderCooperationComfirmTitle	资助
406	OrderTheBoxHasPut	该箱子已装箱完毕
407	OrderSureDeleteOrder	我们要拒绝这个订单吗？需要过一段时间才能收到新的订单哦~~（已装箱资源会被扣除）
408	OrderRefuseOrder	拒绝订单
409	OrderComplete	完成
410	OrderNeedCompleteBox	需要先完成装箱
411	OrderRewardTitle	获得奖励
412	OrderArealyGotReward	已经领取过奖励
413	OrderNeedCompleteBoxNum	需要完成订单{0}个
414	OrderCooperation	合作者
415	VisitNextFansNum	待接见粉丝数量：{0}/{1}
416	VisitStartBtnOk	嗯，去找
417	VisitAutoReceive	自动接待
418	VisitFansTomeetActor	老板，有粉丝想见我司艺人
419	VisitNextVisitActor	接待室还有{0}名粉丝，是否现在接待
420	VisitNextFans	下一个粉丝
421	OscarRewardNameDesc_7	总票房第{0}名（{1}）
422	VisitHaveOtherFansWaiting	当前已经有粉丝正在等待
423	VisitDonotHaveFans	当前没有粉丝
424	VisitFansWantMeet	粉丝想见
425	BusinessRemainRead	待批阅：{0}/{1}
426	BusinessSendName	发件人：{0}
427	BusinessNextPage	下一页
428	BusinessReadNewMsg	读取新任务
429	BusinessDonotHaveBusiness	没有公务
430	BusinessGet	获得
431	MeetingNextNum	待接见会议数量{0}/{1}
432	MeetingInMeeting	在会议中
433	MeetingVisitCompany	老板，{0}的谈判代表已等候多时了。
434	MeetingStartOkBtnText	嗯，开会
435	MeetingStartCancelBtnText	拒绝
436	MeetingMantianYaojia	漫天要价
437	MeetingTaojiahuanjia	讨价还价
438	OscarRewardNameDesc_8	今日拍摄电影达到{0}部
439	MeetingChengjiao	成交
440	MeetingChengjiaoSure	成交确认
441	MeetingHuijue	回绝
442	MeetingBye	再见
443	MeetingGameStop	停
444	MeetingRewardTitle	奖励
445	MeetingNext	{0}的会议代表已在门外等候多时，是否马上接见？
446	MeetingNextMeet	下一个会议
447	MeetingNeedAddPiece	不太满意需要加价
448	MettingTitle	会议室
449	TaskArrangement	今天的日程安排
450	ActorExperciser	训练师
451	ActorExperciserStart	点击加号选择艺人进行训练
452	ActorExperciserOn	完成训练剩余时间
453	ActorExperciseMaxLine	训练队列已达到上限
454	ActorExperciseUnlock	开始新的训练需要
455	ActorExperciseQuick	加速训练需要
456	ActorExperciceCompleteDesc	点击完成训练
457	ActorExperciceKey	艺人经验
458	MissionPanelTipMsg	日程任务提示信息
459	NoticeTitle	提示
460	NoticeServerClose	服务器开始维护， 请退出游戏
461	RankText	第{0}名
462	MarketOccupe	已占领城市{0}/{1}
463	MarketChangeHomeContent	只能在经营总部所在城市派驻形象大使，是否更换总部
464	MarketChangeHomeTitle	更换总部所在城市
465	TheBoxHasPut	该箱子已装箱完毕
466	MarketAddFansTip	得益于公司的市场推广
467	MainTaskAddFansTip	得益于主线任务奖励
468	MarketAddFansInfo	{0}粉丝数 +{1}
469	MarketLvUpNeedFans	公司还需要{0}个粉丝即可升级
470	MarketShare	市场占有率
471	MarketReward	获得奖励
472	MarketActorPromot	提升{0}
473	MarketNoSecretary	您还没有购买终身秘书，是否立即购买
474	MarketPublicityInfo	根据调查，当地观众比较青睐{0}若能找到相关艺人来进行市场代言，将会事半功倍！
475	MarketSelectActor	请选择代言人在 {0} 宣传
476	MarketSelectActorForCity	请选择 {0} 的形象大使
477	MarketMaxAsset	最多存储{0}小时收益
478	MarketItemLockTitle	未开始生产
479	MarketItemLockTip	需要派遣形象大使：{0}
480	MarketHomeActorLock	形象大使未解锁
481	StreetCinemaInfo	{0}家电影院（{1}）
482	SureDeleteOrder	我们要拒绝这个订单吗？需要过一段时间才能收到新的订单哦~~（已装箱资源会被扣除）
483	StreetTitle	{1}的第{0}组
484	OscarTitle	{1},{0}
485	StreetCongratulateSelf	不能祝贺自己
486	BagSelectNum	选择数量
487	BagNeedMoreItem	物品不足，还需要{0}个才能合成
488	BagSelectCompoundNum	选择要合成的数量
489	BagCompound	物品合成
490	BagSelectGive	选择赠送对象
491	BagSelectGiveNum	选择要赠送的数量
492	BagGive	物品赠送
493	BagSelectResolveNum	选择要拆分的数量
494	BagResolve	物品拆分
495	BagSelectSaleNum	选择要出售的数量
496	BagSale	物品出售
497	BagSelectUseNum	选择要使用的数量
498	BagUse	物品使用
499	BagSelectActor	请选择一名演员
500	ShopGive	送
501	ShopDayLimit	今日限购
502	RefuseOrder	拒绝订单
503	ShopWeekLimit	每周限购
504	ShopRegistLimit	永久限购
505	RechargeTitle	充值
506	RechargeTipsMsg	充值界面提示信息
507	ShopAvailable	有效期{0}天
508	AfterTime	{0}后可以购买
509	OscarName	奥斯卡
510	OscarRewardNameDesc_6	今日最佳：
511	OscarRewardNameDesc_9	今日票房达到大卖：
512	OscarRewardValueDesc_7	总票房第{0}名[color=#e3b121]（{1}）[/color]
513	OscarRewardValueDesc_8	今日拍摄电影达到{0}部
514	OscarRewardValueDesc_9	{0}部
515	OscarRewardInfoDesc_6	票房第{0}名（{1}）
516	OscarRewardInfoDesc_7	超过{0}%的{1}玩家（共{2}人）
517	OscarRewardNoMovie	未拍摄电影
518	OscarDanmuLong	弹幕规定长度为【4-100】
519	OscarDanmuSpace	弹幕开头和结尾不能有空格
520	OscarDanmuBlockword	弹幕中有非法字符
521	NeedCompleteBox	需要先完成装箱
522	OscarMovie	我的《{0}》拍摄完成
523	OscarInputTip	Enter a barrage
524	Today	今天
525	Yestoday	昨天
526	SystemGoOtherFunction_Title	提示
527	SystemGoOtherFunction_Desc_1	技能经验不足，可以安排艺人前往训练室训练已获得技能经验
528	SystemGoOtherFunction_Desc_2	星探次数还在恢复或者今日次数已用完，可以使用星探卡立刻进行一次星探（使用后当前未招募的艺人会离开）
529	SystemGoOtherFunction_Go_1	前往训练
530	SystemGoOtherFunction_Go_2	星探放大镜
531	SecretaryRemainAutoReadNum	自动批阅次数{0}
532	SecretaryRemainAutoVisitNum	自动接待次数{0}
533	SecretaryRemainAutoPublicizeNum	自动宣传次数{0}
534	SecretaryForeverAgent	终身秘书
535	SystemDisAllowHaveNumber	不能含有数字
536	SystemDisAllowHaveStartLastNumber	开头结尾不能含有数字
537	StateText	完成度:
538	SexTip	请选择你喜欢的艺人
539	LanguageSettings	语言
540	FeedBackSettings	反馈
541	ArealyGotReward	已经领取过奖励
542	SwitchAccount	切换账号
543	SwitchLanguage	切换语言
544	SureaSwitchAccount	是否确认切换账号？
545	MailTitle	邮件
546	DeleteRead	删除已读
547	ToReader	致玩家：
548	ReawrdMsg	奖励内容：
549	TaskGetReward	点击领取奖励
550	Log	记录
551	Get	领取
552	Go	前往
553	GoldExchangeTitle	金币兑换
554	GoldExchangeRemainNum	剩余可兑换次数：{0}
555	GoldExchangeOne	兑换1次
556	GoldExchangeTen	兑换10次
557	GoldExchangeTimesNoEnough	兑换次数不足
558	NeedCompleteBoxNum	需要完成订单{0}个
559	GoldExchangeBuildingTitle	金币兑换
560	GoldExchangeOk	兑换成功
561	GuestBindError_1	不是游客账号
562	GuestBindError_2	绑定失败
563	GuestBindError_3	账号已存在
564	SameActorName	艺人的名字和原来一样
565	NetworkState_Title	网络状态
566	NetworkState_Error	网络中断，请检查网络设备！
567	NetworkState_Button	退出
