int	string	string	string
11040			
11041			
11042			
11043			
11044			
11045			
11046			
11047			
11048			
11049			
11050			
12001			
12002			
12003			
12004			
12005			
12006			
12007			
12008			
12009			
12010			
12011			
12012			
12013			
12014			
12015			
12016			
12017			
12018			
12019			
12020			
12021			
12022			
12023			
12024			
12025			
12026			
12027			
12028			
12029			
12030			
12031			
12032			
12033			
12034			
12035			
12036			
12037			
12038			
12039			
12040			
12041			
12042			
12043			
12044			
12045			
12046			
12047			
12048			
12049			
12050			
13001			
13002			
13003			
13004			
13005			
13006			
13007			
13008			
13009			
13010			
13011			
13012			
13013			
13014			
13015			
13016			
13017			
13018			
13019			
13020			
13021			
13022			
13023			
13024			
13025			
13026			
13027			
13028			
13029			
13030			
13031			
13032			
13033			
13034			
13035			
13036			
13037			
13038			
13039			
13040			
13041			
13042			
13043			
13044			
13045			
13046			
13047			
13048			
13049			
13050			
14001			
14002			
14003			
14004			
14005			
14006			
14007			
14008			
14009			
14010			
14011			
14012			
14013			
14014			
14015			
14016			
14017			
14018			
14019			
14020			
14021			
14022			
14023			
14024			
14025			
14026			
14027			
14028			
14029			
14030			
14031			
14032			
14033			
14034			
14035			
14036			
14037			
14038			
14039			
14040			
14041			
14042			
14043			
14044			
14045			
14046			
14047			
14048			
14049			
14050			
15001			
15002			
15003			
15004			
15005			
15006			
15007			
15008			
15009			
15010			
15011			
15012			
15013			
15014			
15015			
15016			
15017			
15018			
15019			
15020			
15021			
15022			
15023			
15024			
15025			
15026			
15027			
15028			
15029			
15030			
15031			
15032			
15033			
15034			
15035			
15036			
15037			
15038			
15039			
15040			
15041			
15042			
15043			
15044			
15045			
15046			
15047			
15048			
15049			
15050			
