int	string	string
309	PlayerInfoTabHome_Rank3	
310	PlayerInfoTabHome_Rank4	
311	PlayerInfoTabHome_Rank5	
312	PlayerInfoTabCareer_Rank0	
313	PlayerInfoTabCareer_Rank1	
314	PlayerInfoTabCareer_Rank2	
315	PlayerInfoTabCareer_Rank3	
316	PlayerInfoTabCareer_Rank4	
317	PlayerInfoTabCareer_Rank5	
318	PlayerInfoTabCareer_Rank6	
319	PlayerInfoTabCareer_Rank7	
320	PlayerInfoTabCareer_Rank8	
321	PlayerInfoTabTrophy_Rank00	
322	PlayerInfoTabTrophy_Rank11	
323	PlayerInfoTabTrophy_Rank22	
324	PlayerInfoTabTrophy_Rank3	
325	PlayerInfoTabTrophy_Rank4	
326	PlayerInfoTabTrophy_Rank5	
327	PlayerInfoTabTrophy_Rank6	
328	PlayerInfoTabTrophy_Rank7	
329	PlayerInfoTabTrophy_Rank8	
330	PlayerInfoTabFilm_Rank0	
331	PlayerInfoTabFilm_Rank1	
332	PlayerInfoTabFilm_Rank2	
333	PlayerInfoTabFilm_Rank3	
334	PlayerInfoTabFilm_Rank4	
335	PlayerInfoTabFilm_Rank5	
336	PlayerInfoTabFilm_Rank6	
337	PlayerInfoTabTrophy_Rank0	
338	PlayerInfoTabFilm_Rank7	
339	PlayerInfoTabFilm_Rank8	
340	PlayerInfoTabFilm_Rank9	
341	PlayerInfoTabActor_Rank0	
342	PlayerInfoTabActor_Rank1	
343	PlayerInfoTabActor_Rank1Value	
344	PlayerInfoTabActor_Rank2	
345	PlayerInfoTabActor_Rank2Value	
346	PlayerInfoTabActor_Rank3	
347	PlayerInfoTabActor_Rank3Value	
348	PlayerInfoTabActor_Rank4	
349	PlayerInfoTabActor_Rank4Value	
350	PlayerInfoTabActor_Rank5	
351	PlayerInfoTabActor_Rank5Value	
352	StoryFindTime	
353	StoryTitle	
354	PlayerInfoTabTrophy_Rank1	
355	StoryCollect	
356	StoryFind	
357	StoryCompleteAllChallenge	
358	StoryAchieve	
359	ZuiGaoPiaoFang	
360	StoryDesc1	
361	StoryDesc2	
362	StoryAchieveTarget1	
363	StoryAchieveTarget2	
364	StoryAchieveTarget3	
365	PlayerInfoTabTrophy_Rank2	
366	StorySou	
367	StoryRewardTitle	
368	StoryRemainNotEnough	
369	StoryContentEmpty	
370	StoryContentToMax	
371	StoryContentSpace	
372	StoryContentBlockWord	
373	SendMsg	
374	StoryInputPromptText	
375	StoryAchievementDesc	
376	StoryAchievementTitle	
377	StoryGetReward	
378	CantGetReward	
379	GetAllReward	
380	NextRewardTip	
381	ProduceTime	
382	ProduceGrade	
383	ProduceLevel	
384	ProduceSkillType1	
385	ProduceSkillType2	
386	ProduceSkillType3	
387	ProduceSkillType4	
388	ProduceActorTitle	
389	ProduceOffActorTitle	
390	ProduceQuickBtnName	
391	ProduceQuickAwardBtnName	
392	ProduceStart	
393	ProduceItemStore	
394	ProduceUnlock	
395	ProduceActorBusy	
396	ProduceActorFree	
397	ProduceOffActor	
398	OrderNeedTitle	
399	OrderNeed	
400	OrderCompleteReward	
401	OrderExtraReward	
402	OrderNoneOrder	
403	OrderNewOrderWay	
404	OrderSortOrder	
405	OrderCooperationComfirmTitle	
406	OrderTheBoxHasPut	
407	OrderSureDeleteOrder	
408	OrderRefuseOrder	
409	OrderComplete	
410	OrderNeedCompleteBox	
411	OrderRewardTitle	
412	OrderArealyGotReward	
413	OrderNeedCompleteBoxNum	
414	OrderCooperation	
415	VisitNextFansNum	
416	VisitStartBtnOk	
417	VisitAutoReceive	
418	VisitFansTomeetActor	
419	VisitNextVisitActor	
420	VisitNextFans	
421	OscarRewardNameDesc_7	
422	VisitHaveOtherFansWaiting	
423	VisitDonotHaveFans	
424	VisitFansWantMeet	
425	BusinessRemainRead	
426	BusinessSendName	
427	BusinessNextPage	
428	BusinessReadNewMsg	
429	BusinessDonotHaveBusiness	
430	BusinessGet	
431	MeetingNextNum	
432	MeetingInMeeting	
433	MeetingVisitCompany	
434	MeetingStartOkBtnText	
435	MeetingStartCancelBtnText	
436	MeetingMantianYaojia	
437	MeetingTaojiahuanjia	
438	OscarRewardNameDesc_8	
439	MeetingChengjiao	
440	MeetingChengjiaoSure	
441	MeetingHuijue	
442	MeetingBye	
443	MeetingGameStop	
444	MeetingRewardTitle	
445	MeetingNext	
446	MeetingNextMeet	
447	MeetingNeedAddPiece	
448	MettingTitle	
449	TaskArrangement	
450	ActorExperciser	
451	ActorExperciserStart	
452	ActorExperciserOn	
453	ActorExperciseMaxLine	
454	ActorExperciseUnlock	
455	ActorExperciseQuick	
456	ActorExperciceCompleteDesc	
457	ActorExperciceKey	
458	MissionPanelTipMsg	
459	NoticeTitle	
460	NoticeServerClose	
461	RankText	
462	MarketOccupe	
463	MarketChangeHomeContent	
464	MarketChangeHomeTitle	
465	TheBoxHasPut	
466	MarketAddFansTip	
467	MainTaskAddFansTip	
468	MarketAddFansInfo	
469	MarketLvUpNeedFans	
470	MarketShare	
471	MarketReward	
472	MarketActorPromot	
473	MarketNoSecretary	
474	MarketPublicityInfo	
475	MarketSelectActor	
476	MarketSelectActorForCity	
477	MarketMaxAsset	
478	MarketItemLockTitle	
479	MarketItemLockTip	
480	MarketHomeActorLock	
481	StreetCinemaInfo	
482	SureDeleteOrder	
483	StreetTitle	
484	OscarTitle	
485	StreetCongratulateSelf	
486	BagSelectNum	
487	BagNeedMoreItem	
488	BagSelectCompoundNum	
489	BagCompound	
490	BagSelectGive	
491	BagSelectGiveNum	
492	BagGive	
493	BagSelectResolveNum	
494	BagResolve	
495	BagSelectSaleNum	
496	BagSale	
497	BagSelectUseNum	
498	BagUse	
499	BagSelectActor	
500	ShopGive	
501	ShopDayLimit	
502	RefuseOrder	
503	ShopWeekLimit	
504	ShopRegistLimit	
505	RechargeTitle	
506	RechargeTipsMsg	
507	ShopAvailable	
508	AfterTime	
509	OscarName	
510	OscarRewardNameDesc_6	
511	OscarRewardNameDesc_9	
512	OscarRewardValueDesc_7	
513	OscarRewardValueDesc_8	
514	OscarRewardValueDesc_9	
515	OscarRewardInfoDesc_6	
516	OscarRewardInfoDesc_7	
517	OscarRewardNoMovie	
518	OscarDanmuLong	
519	OscarDanmuSpace	
520	OscarDanmuBlockword	
521	NeedCompleteBox	
522	OscarMovie	
523	OscarInputTip	
524	Today	
525	Yestoday	
526	SystemGoOtherFunction_Title	
527	SystemGoOtherFunction_Desc_1	
528	SystemGoOtherFunction_Desc_2	
529	SystemGoOtherFunction_Go_1	
530	SystemGoOtherFunction_Go_2	
531	SecretaryRemainAutoReadNum	
532	SecretaryRemainAutoVisitNum	
533	SecretaryRemainAutoPublicizeNum	
534	SecretaryForeverAgent	
535	SystemDisAllowHaveNumber	
536	SystemDisAllowHaveStartLastNumber	
537	StateText	
538	SexTip	
539	LanguageSettings	
540	FeedBackSettings	
541	ArealyGotReward	
542	SwitchAccount	
543	SwitchLanguage	
544	SureaSwitchAccount	
545	MailTitle	
546	DeleteRead	
547	ToReader	
548	ReawrdMsg	
549	TaskGetReward	
550	Log	
551	Get	
552	Go	
553	GoldExchangeTitle	
554	GoldExchangeRemainNum	
555	GoldExchangeOne	
556	GoldExchangeTen	
557	GoldExchangeTimesNoEnough	
558	NeedCompleteBoxNum	
559	GoldExchangeBuildingTitle	
560	GoldExchangeOk	
561	GuestBindError_1	
562	GuestBindError_2	
563	GuestBindError_3	
564	SameActorName	
565	NetworkState_Title	
566	NetworkState_Error	
567	NetworkState_Button	
