int	string	string	string
101908			
101909			
101910			
101911			
101912			
101913			
101914			
101915			
101916			
101917			
101918			
101919			
101920			
102001			
102002			
102003			
102004			
102005			
102006			
102007			
102008			
102009			
102010			
102011			
102012			
102013			
102014			
102015			
102016			
102017			
102018			
102019			
102020			
102101			
102102			
102103			
102104			
102105			
102106			
102107			
102108			
102109			
102110			
102111			
102112			
102113			
102114			
102115			
102116			
102117			
102118			
102119			
102120			
102201			
102202			
102203			
102204			
102205			
102206			
102207			
102208			
102209			
102210			
102211			
102212			
102213			
102214			
102215			
102216			
102217			
102218			
102219			
102220			
102301			
102302			
102303			
102304			
102305			
102306			
102307			
102308			
102309			
102310			
102311			
102312			
102313			
102314			
102315			
102316			
102317			
102318			
102319			
102320			
102401			
102402			
102403			
102404			
102405			
102406			
102407			
102408			
102409			
102410			
102411			
102412			
102413			
102414			
102415			
102416			
102417			
102418			
102419			
102420			
102501			
102502			
102503			
102504			
102505			
102506			
102507			
102508			
102509			
102510			
102511			
102512			
102513			
102514			
102515			
102516			
102517			
102518			
102519			
102520			
102601			
102602			
102603			
102604			
102605			
102606			
102607			
102608			
102609			
102610			
102611			
102612			
102613			
102614			
102615			
102616			
102617			
102618			
102619			
102620			
102701			
102702			
102703			
102704			
102705			
102706			
102707			
102708			
102709			
102710			
102711			
102712			
102713			
102714			
102715			
102716			
102717			
102718			
102719			
102720			
102801			
102802			
102803			
102804			
102805			
102806			
102807			
102808			
102809			
102810			
102811			
102812			
102813			
102814			
102815			
102816			
102817			
102818			
102819			
102820			
102901			
102902			
102903			
102904			
102905			
102906			
102907			
102908			
102909			
102910			
102911			
102912			
102913			
102914			
102915			
102916			
102917			
102918			
102919			
102920			
103001			
103002			
103003			
103004			
103005			
103006			
103007			
103008			
103009			
103010			
103011			
103012			
103013			
103014			
103015			
103016			
103017			
103018			
103019			
103020			
103101			
103102			
103103			
103104			
103105			
103106			
103107			
103108			
103109			
103110			
103111			
103112			
103113			
103114			
103115			
103116			
103117			
103118			
103119			
103120			
103201			
103202			
103203			
103204			
103205			
103206			
103207			
103208			
103209			
103210			
103211			
103212			
103213			
103214			
103215			
103216			
103217			
103218			
103219			
103220			
103301			
103302			
103303			
103304			
103305			
103306			
103307			
103308			
103309			
103310			
103311			
103312			
103313			
103314			
103315			
103316			
103317			
103318			
103319			
103320			
103401			
103402			
103403			
103404			
103405			
103406			
103407			
103408			
103409			
103410			
103411			
103412			
103413			
103414			
103415			
103416			
103417			
103418			
103419			
103420			
103501			
103502			
103503			
103504			
103505			
103506			
103507			
103508			
103509			
103510			
103511			
103512			
103513			
103514			
103515			
103516			
103517			
103518			
103519			
103520			
103601			
103602			
103603			
103604			
103605			
103606			
103607			
103608			
103609			
103610			
103611			
103612			
103613			
103614			
103615			
103616			
103617			
103618			
103619			
103620			
103701			
103702			
103703			
103704			
103705			
103706			
103707			
103708			
103709			
103710			
103711			
103712			
103713			
103714			
103715			
103716			
103717			
103718			
103719			
103720			
103801			
103802			
103803			
103804			
103805			
103806			
103807			
103808			
103809			
103810			
103811			
103812			
103813			
103814			
103815			
103816			
103817			
103818			
103819			
103820			
103901			
103902			
103903			
103904			
103905			
103906			
103907			
103908			
103909			
103910			
103911			
103912			
103913			
103914			
103915			
103916			
103917			
103918			
103919			
103920			
104001			
104002			
104003			
104004			
104005			
104006			
104007			
104008			
104009			
104010			
104011			
104012			
104013			
104014			
104015			
104016			
104017			
104018			
104019			
104020			
104101			
104102			
104103			
104104			
104105			
104106			
104107			
104108			
104109			
104110			
104111			
104112			
104113			
104114			
104115			
104116			
104117			
104118			
104119			
104120			
104201			
104202			
104203			
104204			
104205			
104206			
104207			
104208			
104209			
104210			
104211			
104212			
104213			
104214			
104215			
104216			
104217			
104218			
104219			
104220			
104301			
104302			
104303			
104304			
104305			
104306			
104307			
104308			
104309			
104310			
104311			
104312			
104313			
104314			
104315			
104316			
104317			
104318			
104319			
104320			
104401			
104402			
104403			
104404			
104405			
104406			
104407			
104408			
104409			
104410			
104411			
104412			
104413			
104414			
104415			
104416			
104417			
104418			
104419			
104420			
104501			
104502			
104503			
104504			
104505			
104506			
104507			
104508			
104509			
104510			
104511			
104512			
104513			
104514			
104515			
104516			
104517			
104518			
104519			
104520			
104601			
104602			
104603			
104604			
104605			
104606			
104607			
104608			
104609			
104610			
104611			
104612			
104613			
104614			
104615			
104616			
104617			
104618			
104619			
104620			
104701			
104702			
104703			
104704			
104705			
104706			
104707			
104708			
104709			
104710			
104711			
104712			
104713			
104714			
104715			
104716			
104717			
104718			
104719			
104720			
104801			
104802			
104803			
104804			
104805			
104806			
104807			
104808			
104809			
104810			
104811			
104812			
104813			
104814			
104815			
104816			
104817			
104818			
104819			
104820			
104901			
104902			
104903			
104904			
104905			
104906			
104907			
104908			
104909			
104910			
104911			
104912			
104913			
104914			
104915			
104916			
104917			
104918			
104919			
104920			
105001			
105002			
105003			
105004			
105005			
105006			
105007			
105008			
105009			
105010			
105011			
105012			
105013			
105014			
105015			
105016			
105017			
105018			
105019			
105020			
105101			
105102			
105103			
105104			
105105			
105106			
105107			
105108			
105109			
105110			
105111			
105112			
105113			
105114			
105115			
105116			
105117			
105118			
105119			
105120			
105201			
105202			
105203			
105204			
105205			
105206			
105207			
105208			
105209			
105210			
105211			
105212			
105213			
105214			
105215			
105216			
105217			
105218			
105219			
105220			
105301			
105302			
105303			
105304			
105305			
105306			
105307			
105308			
105309			
105310			
105311			
105312			
105313			
105314			
105315			
105316			
105317			
105318			
105319			
105320			
105401			
105402			
105403			
105404			
105405			
105406			
105407			
105408			
105409			
105410			
105411			
105412			
105413			
105414			
105415			
105416			
105417			
105418			
105419			
105420			
105501			
105502			
105503			
105504			
105505			
105506			
105507			
105508			
105509			
105510			
105511			
105512			
105513			
105514			
105515			
105516			
105517			
105518			
105519			
105520			
105601			
105602			
105603			
105604			
105605			
105606			
105607			
105608			
105609			
105610			
105611			
105612			
105613			
105614			
105615			
105616			
105617			
105618			
105619			
105620			
105701			
105702			
105703			
105704			
105705			
105706			
105707			
105708			
105709			
105710			
105711			
105712			
105713			
105714			
105715			
105716			
105717			
105718			
105719			
105720			
105801			
105802			
105803			
105804			
105805			
105806			
105807			
105808			
105809			
105810			
105811			
105812			
105813			
105814			
105815			
105816			
105817			
105818			
105819			
105820			
105901			
105902			
105903			
105904			
105905			
105906			
105907			
105908			
105909			
105910			
105911			
105912			
105913			
105914			
105915			
105916			
105917			
105918			
105919			
105920			
106001			
106002			
106003			
106004			
106005			
106006			
106007			
106008			
106009			
106010			
106011			
106012			
106013			
106014			
106015			
106016			
106017			
106018			
106019			
106020			
106101			
106102			
106103			
106104			
106105			
106106			
106107			
106108			
106109			
106110			
106111			
106112			
106113			
106114			
106115			
106116			
106117			
106118			
106119			
106120			
106201			
106202			
106203			
106204			
106205			
106206			
106207			
106208			
106209			
106210			
106211			
106212			
106213			
106214			
106215			
106216			
106217			
106218			
106219			
106220			
106301			
106302			
106303			
106304			
106305			
106306			
106307			
106308			
106309			
106310			
106311			
106312			
106313			
106314			
106315			
106316			
106317			
106318			
106319			
106320			
106401			
106402			
106403			
106404			
106405			
106406			
106407			
106408			
106409			
106410			
106411			
106412			
106413			
106414			
106415			
106416			
106417			
106418			
106419			
106420			
106501			
106502			
106503			
106504			
106505			
106506			
106507			
106508			
106509			
106510			
106511			
106512			
106513			
106514			
106515			
106516			
106517			
106518			
106519			
106520			
106601			
106602			
106603			
106604			
106605			
106606			
106607			
106608			
106609			
106610			
106611			
106612			
106613			
106614			
106615			
106616			
106617			
106618			
106619			
106620			
106701			
106702			
106703			
106704			
106705			
106706			
106707			
106708			
106709			
106710			
106711			
106712			
106713			
106714			
106715			
106716			
106717			
106718			
106719			
106720			
106801			
106802			
106803			
106804			
106805			
106806			
106807			
106808			
106809			
106810			
106811			
106812			
106813			
106814			
106815			
106816			
106817			
106818			
106819			
106820			
106901			
106902			
106903			
106904			
106905			
106906			
106907			
106908			
106909			
106910			
106911			
106912			
106913			
106914			
106915			
106916			
106917			
106918			
106919			
106920			
107001			
107002			
107003			
107004			
107005			
107006			
107007			
107008			
107009			
107010			
107011			
107012			
107013			
107014			
107015			
107016			
107017			
107018			
107019			
107020			
107101			
107102			
107103			
107104			
107105			
107106			
107107			
107108			
107109			
107110			
107111			
107112			
107113			
107114			
107115			
107116			
107117			
107118			
107119			
107120			
107201			
107202			
107203			
107204			
107205			
107206			
107207			
107208			
107209			
107210			
107211			
107212			
107213			
107214			
107215			
107216			
107217			
107218			
107219			
107220			
107301			
107302			
107303			
107304			
107305			
107306			
107307			
107308			
107309			
107310			
107311			
107312			
107313			
107314			
107315			
107316			
107317			
107318			
107319			
107320			
107401			
107402			
107403			
107404			
107405			
107406			
107407			
107408			
107409			
107410			
107411			
107412			
107413			
107414			
107415			
107416			
107417			
107418			
107419			
107420			
107501			
107502			
107503			
107504			
107505			
107506			
107507			
107508			
107509			
107510			
107511			
107512			
107513			
107514			
107515			
107516			
107517			
107518			
107519			
107520			
107601			
107602			
107603			
107604			
107605			
107606			
107607			
107608			
107609			
107610			
107611			
107612			
107613			
107614			
107615			
107616			
107617			
107618			
107619			
107620			
107701			
107702			
107703			
107704			
107705			
107706			
107707			
107708			
107709			
107710			
107711			
107712			
107713			
107714			
107715			
107716			
107717			
107718			
107719			
107720			
107801			
107802			
107803			
107804			
107805			
107806			
107807			
107808			
107809			
107810			
107811			
107812			
107813			
107814			
107815			
107816			
107817			
107818			
107819			
107820			
107901			
107902			
107903			
107904			
107905			
107906			
107907			
107908			
107909			
107910			
107911			
107912			
107913			
107914			
107915			
107916			
107917			
107918			
107919			
107920			
108001			
108002			
108003			
108004			
108005			
108006			
108007			
108008			
108009			
108010			
108011			
108012			
108013			
108014			
108015			
108016			
108017			
108018			
108019			
108020			
108101			
108102			
108103			
108104			
108105			
108106			
108107			
108108			
108109			
108110			
108111			
108112			
108113			
108114			
108115			
108116			
108117			
108118			
108119			
108120			
108201			
108202			
108203			
108204			
108205			
108206			
108207			
108208			
108209			
108210			
108211			
108212			
108213			
108214			
108215			
108216			
108217			
108218			
108219			
108220			
108301			
108302			
108303			
108304			
108305			
108306			
108307			
108308			
108309			
108310			
108311			
108312			
108313			
108314			
108315			
108316			
108317			
108318			
108319			
108320			
