int	string
2172	Are you sure you want to spend {0} diamonds to collect reward?
2173	This actor is not available
2174	Username shoule be {0}-{1} characters
2175	Password should be {0}-{1} characters
2176	Account already exist
2177	Account not exist
2178	Username is incorrect
2179	Password is incorrect
2180	You must read the user agreement to register
2181	Requires Lv.{0} to unlock
2182	You can only change quests for {0} times a day. Are you sure to change?
2183	Insufficient changing times
2184	Event Quest
2185	Remaining Times:
2186	No Activity Available
2187	Actor cannot attend training when filming movies
2188	Actor cannot attend training when greeting fans
2189	Requires Production Line Lv.{0} or above
2190	Password contains blankspace
2191	Failed to connect to server
2192	Session Timeout, please login in again
2193	Remaining: {0}
2194	Available in {0} after creating account, enjoy the game while waiting!
2195	Raise your level to {0} to claim rewards!
2196	Lv.{0} required to unlock 5th ambassador
3001	Familiar with
3002	Good at
3003	Skillful at
3004	Mastered
3005	{0} is on showing now!
3006	Required Training Room
3007	Available for Apply
3008	Apply Received
3009	Lisence is Available
3010	Out of Service
3011	Hi, how can I help you?
3012	We've received your apply, you can come back later
3013	Here's your license
3014	Apply
3015	Receive
3016	We've received your apply, you can come back later~
3017	You've received your license today!
3018	Remaining: {0}/{1}
3019	1
3020	2
3021	3
3022	4
3023	5
3024	6
3025	7
3026	8
3027	9
3028	10
3029	11
3030	12
3031	Top up {0} to get today's rewards!
3032	Days not match
3033	Top up {0} to get rewards!
3034	Need {0} more points
3035	Reach certain actor training points to gain rewards during event time!
3036	Gain points according to training vouchers you spent
3037	Training points reach
3038	Reach certain recruiting points to gain rewards during event time!
3039	Gain points according to magnifiers you spent
3040	Recruiting points reach
