int	string	string	string
100204	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100205	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100206	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100207	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100208	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100209	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100210	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100211	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100212	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100213	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100214	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100215	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100216	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100217	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100218	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100219	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100220	Super Talented	Increase [color=#FF8C00]{0}%[/color] of earnings from produce line when send actors to supervise production	Increase {0}% of earnings from produce line
100301	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100302	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100303	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100304	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100305	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100306	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100307	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100308	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100309	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100310	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100311	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100312	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100313	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100314	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100315	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100316	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100317	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100318	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100319	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100320	Regardless of Pay	[color=#FF8C00]{0}%[/color] cost when using this actor in a movie	{0}% cost for this actor
100401	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100402	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100403	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100404	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100405	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100406	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100407	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100408	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100409	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100410	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100411	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100412	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100413	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100414	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100415	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100416	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100417	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100418	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100419	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100420	Media Darling	Increase [color=#FF8C00]{0}%[/color] of opening day's box-office when this actor is used in movie	Increase {0}% of opening day's box-office
100501	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100502	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100503	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100504	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100505	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100506	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100507	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100508	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100509	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100510	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100511	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100512	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100513	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100514	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100515	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100516	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100517	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100518	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100519	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100520	Self-financed	Increase [color=#FF8C00]{0}%[/color] of max amount of city earnings when send this actor to cities	Increase {0}% of max amount of coin earned
100601	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100602	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100603	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100604	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100605	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100606	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100607	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100608	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100609	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100610	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100611	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100612	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100613	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100614	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100615	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100616	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100617	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100618	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100619	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100620	Expert Bargainer	[color=#FF8C00]{0}%[/color] cost of training this actor	{0}% cost cost
100701	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100702	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100703	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100704	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100705	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100706	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100707	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100708	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100709	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100710	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100711	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100712	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100713	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100714	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100715	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100716	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100717	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100718	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100719	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100720	Gifted Actor	Increase [color=#FF8C00]{0}%[/color] attributes of movie when this actor is used in movie	Increase {0}% of all attributes
100801	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100802	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100803	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100804	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100805	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100806	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100807	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100808	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100809	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100810	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100811	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100812	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100813	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100814	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100815	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100816	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100817	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100818	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100819	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100820	Best partner：Female	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]female actor[/color]	Increase {0}% of all attributes
100901	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100902	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100903	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100904	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100905	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100906	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100907	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100908	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100909	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100910	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100911	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100912	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100913	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100914	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100915	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100916	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100917	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100918	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100919	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
100920	Best partner：Male	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]male actor[/color]	Increase {0}% of all attributes
101001	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101002	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101003	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101004	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101005	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101006	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101007	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101008	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101009	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101010	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101011	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101012	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101013	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101014	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101015	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101016	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101017	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101018	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101019	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101020	Best partner：NA	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]American actor[/color]	Increase {0}% of all attributes
101101	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101102	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101103	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101104	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101105	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101106	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101107	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101108	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101109	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101110	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101111	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101112	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101113	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101114	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101115	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
101116	Best partner：EU	Increase [color=#FF8C00]{0}%[/color] attributes of movie when filming with [color=#7CFC00]European actor[/color]	Increase {0}% of all attributes
