int	string
1222	Dewar
1223	Dewey
1224	Dackey
1225	Dillon
1226	Dobbin
1227	Dodd
1228	Doherty
1229	Dolly
1230	Donne
1231	Dora
1232	Doris
1233	Dorothea
1234	Dorothy
1235	Doyle
1236	Dierser
1237	Dryden
1238	DuBois
1239	Dulles
1240	Dunbar
1241	Duncan
1242	Dunlop
1243	Dupont
1244	Dutt
1245	Eddie
1246	Eden
1247	Edie
1248	Edison
1249	Edith
1250	Edmund
1251	Edward
1252	Effie
1253	Eipstein
1254	Eleanor
1255	Electra
1256	Elinor
1257	Eliot
1258	Ella
1259	Ellen
1260	Ellis
1261	Elsie
1262	Emerson
1263	Emily
1264	Emma
1265	Emmie
1266	Ernest
1267	Esther
1268	Eugen
1269	Eugene
1270	Euphemia
1271	Eva
1272	Evan
1273	Evans
1274	Eve
1275	Evelina
1276	Eveline
1277	Ezekiel
1278	Fanny
1279	Faraday
1280	Fast
1281	Faulkner
1282	Felix
1283	Felton
1284	Ferguson
1285	Field
1286	Fielding
1287	Finn
1288	Flower
1289	Flynn
1290	Ford
1291	Forster
1292	Foster
1293	Fowler
1294	Fox
1295	Frances
1296	Francis
1297	Frank
1298	Franklin
1299	Fred
1300	Freeman
1301	Funk
1302	Gabriel
1303	Gallup
1304	Garcia
1305	Garden
1306	Gardiner
1307	Gaskell
1308	Geoffrey
1309	Geordie
1310	George
1311	Gibbon
1312	Gibson
1313	Gilbert
1314	Giles
1315	Gill
1316	Gissing
1317	Godwin
1318	Gold
1319	Gosse
1320	Grace
1321	Gracie
1322	Graham
1323	Grant
1324	Grantham
1325	Gray
1326	Green
1327	Gregory
1328	Gresham
1329	Grey
1330	Grote
1331	Gunter
1332	Gunther
1333	Gus
1334	Guy
1335	Habakkuk
1336	Haggai
1337	Hal
1338	Halifax
1339	Hamilton
1340	Hamlet
1341	Hansen
1342	Hansom
1343	Hardy
1344	Harold
1345	Harper
1346	Harriman
1347	Harrison
1348	Harrod
1349	Harry
1350	Hart
1351	Harte
1352	Harvey
1353	Haydn
1354	Haywood
1355	Hazlitt
1356	Hearst
1357	Helina
1358	Henley
1359	Henry
1360	Herbert
1361	Herty
1362	Hewlett
1363	Hicks
1364	Hill
1365	Hobbes
1366	Hobson
1367	Hodge
1368	Hodgson
1369	Holmes
1370	Holt
1371	Hood
1372	Hoover
1373	Hope
1374	Hopkins
1375	Horace
1376	Horatio
1377	Hornby
1378	Hosea
1379	House
1380	Housman
1381	Houston
1382	Howard
1383	Howells
1384	Hoyle
1385	Hubbard
1386	Hudson
1387	Huggins
1388	Hugh
1389	Hughes
1390	Hume
1391	Humphrey
1392	Hutt
1393	Huxley
1394	Irving
1395	Isaac
1396	Isabel
1397	Isaiah
1398	Ivan
1399	Jack
1400	Jackson
1401	Jacob
1402	James
1403	Jane
1404	Jasper
1405	Jeames
1406	Jean
1407	Jenkins
1408	Jennings
1409	Jenny
1410	Jeremiah
1411	Jeremy
1412	Jerome
1413	Jerry
1414	Jessie
1415	Jim
1416	Jimmy
1417	Joan
1418	Job
1419	Joe
1420	Joel
1421	John
1422	Johnny
1423	Johnson
1424	Jonah
1425	Jonathan
1426	Jones
1427	Jonson
1428	Jordan
1429	Joseph
1430	Josh
1431	Joshua
1432	Joule
1433	Joyce
1434	Judd
1435	Judith
1436	Judson
1437	Julia
1438	Julian
1439	Juliana
1440	Juliet
1441	Julius
1442	Katte
1443	Kathleen
1444	Katrine
1445	Keats
1446	Kelley
1447	Kellogg
1448	Kelsen
1449	Kelvin
1450	Kennan
1451	Kennedy
1452	Keppel
1453	Keynes
1454	Kingsley
1455	Kipling
1456	Kit
1457	Kitto
1458	Kitty
1459	Lamb
1460	Lambert
1461	Lancelot
1462	Landon
1463	Larkin
1464	Laurie
1465	Law
1466	Lawrence
1467	Lawson
1468	Leacock
1469	Lee
1470	Leigh
1471	Leighton
1472	Lena
1473	Leonard
1474	Leopold
1475	Lew
1476	Lewis
1477	Lily
1478	Lincoln
1479	Lindsay
1480	Lizzie
1481	Lloyd
1482	Locke
1483	London
1484	Loneman
1485	Louie
1486	Louis
1487	Louisa
1488	Louise
1489	Lowell
1490	Lucas
1491	Lucia
1492	Lucius
1493	Lucy
1494	Luke
1495	Lyly
1496	Lynch
1497	Lynd
1498	Lytton
1499	MacAdam
1500	Macaulay
1501	Madge
1502	Maggie
1503	Malachi
1504	Malan
1505	Malory
1506	Malthus
1507	Maltz
1508	Marcus
1509	Margaret
1510	Margery
1511	Maria
1512	Marion
1513	Marjory
1514	Mark
1515	Marlowe
1516	Marner
1517	Marshall
1518	Martha
1519	Martin
1520	Mary
1521	Mathilda
1522	Matthew
1523	Maud
1524	Maugham
1525	Maurice
1526	Max
1527	Maxwell
1528	May
1529	McCarthy
1530	McDonald
1531	Meg
1532	Melville
1533	Meredith
1534	Micah
1535	Michael
1536	Mike
1537	Mill
1538	Milne
1539	Milton
1540	Minnie
1541	Moll
1542	Mond
1543	Monroe
1544	Moore
1545	More
1546	Morgan
1547	Morley
1548	Morris
1549	Morrison
1550	Morse
1551	Morton
1552	Moses
1553	Motley
1554	Moulton
1555	Murray
1556	Nahum
1557	Nancy
1558	Needham
1559	Nehemiah
1560	Nell
1561	Nelly
1562	Nelson
1563	Newman
1564	Newton
1565	Nicholas
1566	Nichols
1567	Nick
1568	Nicol
1569	Nixon
1570	Noah
1571	Noel
1572	Nora
1573	Norris
1574	North
1575	Norton
1576	Noyes
1577	Obadiah
1578	O'Casey
1579	Occam
1580	O'Connor
1581	Oliver
1582	O'Neil
1583	Onions
1584	Orlando
1585	Oscar
1586	Owen
1587	Palmer
1588	Pansy
1589	Parker
1590	Pater
1591	Patience
1592	Patrick
1593	Paul
1594	Peacock
1595	Pearson
1596	Peg
1597	Peggy
1598	Penn
1599	Pepys
1600	Perkin
1601	Peter
1602	Petty
1603	Philemon
1604	Philip
1605	Piers
1606	Pigou
1607	Pitman
1608	Poe
1609	Pollitt
1610	Polly
1611	Pope
1612	Pound
1613	Powell
1614	Price
1615	Pritt
1616	Pulitzer
1617	Pullan
1618	Pullman
1619	Quiller
1620	Raglan
1621	Raleign
1622	Ralph
1623	Raman
1624	Ramsden
1625	Raphael
1626	Rayleign
1627	Raymond
1628	Reade
1629	Rebecca
1630	Reed
1631	Reynolds
1632	Rhodes
1633	Rhys
1634	Ricardo
1635	Richard
1636	Richards
1637	Rob
1638	Robbins
1639	Robert
1640	Robeson
1641	Robin
1642	Robinson
1643	Roger
1644	Roland
1645	Romeo
1646	Rosa
1647	Rosalind
1648	Rose
1649	Rossetti
1650	Roy
1651	Rudolph
1652	Rusk
1653	Ruskin
1654	Russell
1655	Ruth
1656	Sally
1657	Salome
1658	Sam
1659	Samson
1660	Samuel
1661	Sander
1662	Sandy
1663	Sapir
1664	Sarah
1665	Saroyan
1666	Saul
1667	Sawyer
1668	Saxton
1669	Scott
1670	Scripps
1671	Senior
1672	Service
1673	Sharp
1674	Shaw
1675	Shelley
1676	Sheridan
1677	Sherwood
1678	Sidney
1679	Silas
1680	Simon
1681	Simpson
1682	Sinclair
1683	Smedley
1684	Smith
1685	Smollett
1686	Snow
1687	Sophia
1688	Sophy
1689	Southey
1690	Spencer
1691	Rudolph
1692	Rusk
1693	Ruskin
1694	Russell
1695	Ruth
1696	Sally
1697	Salome
1698	Sam
1699	Samson
1700	Samuel
1701	Sander
1702	Sandy
1703	Sapir
1704	Sarah
1705	Saroyan
1706	Saul
1707	Sawyer
1708	Saxton
1709	Scott
1710	Scripps
1711	Senior
1712	Service
1713	Sharp
1714	Shaw
1715	Shelley
1716	Sheridan
1717	Sherwood
1718	Sidney
1719	Silas
1720	Simon
1721	Simpson
1722	Sinclair
1723	Smedley
1724	Smith
1725	Smollett
1726	Snow
1727	Sophia
1728	Sophy
1729	Southey
1730	Spencer
1731	Spender
1732	Spenser
1733	Steele
1734	Stella
1735	Stephen
1736	Stephens
1737	Stilwell
1738	Stone
1739	Stowe
1740	Strachey
1741	Strong
1742	Stuart
1743	Surrey
1744	Susan
1745	Susanna
1746	Sweet
1747	Swift
1748	Symons
1749	Tate
1750	Taylor
1751	Ted
1752	Temple
1753	Tennyson
1754	Terry
1755	Thodore
1756	Theresa
1757	Thomas
1758	Thompson
1759	Thomson
1760	Thoreau
1761	Timothy
1762	Titus
1763	Tobias
1764	Toby
1765	Toland
1766	Tom
1767	Tommy
1768	Tony
1769	Tours
1770	Tout
1771	Toynbee
1772	Tracy
1773	Trollpoe
1774	Truman
1775	Turner
1776	Tuttle
1777	Twain
1778	Tyler
1779	Ulysses
1780	Van
1781	Vaughan
1782	Veblen
1783	Victor
1784	Vincent
1785	Violet
1786	Virginia
1787	Vogt
1788	Wagner
1789	Walker
1790	Walkley
1791	Wallace
1792	Wallis
1793	Walpole
1794	Walsh
1795	Walter
1796	Walton
1797	Ward
1798	Warner
1799	Warren
1800	Wat
1801	Waters
1802	Watt
1803	Webb
1804	Webster
1805	Wells
1806	Wesley
1807	Wheatley
1808	Wheeler
1809	Whit
1810	Whitman
1811	Whittier
1812	Whyet
1813	Wilcox
1814	Wild
1815	Wilde
1816	Will
1817	Willard
1818	William
1819	Wilmott
1820	Wilson
1821	Windsor
1822	Winifred
1823	Wodehous
1824	Wolf
1825	Wood
1826	Woolf
1827	Woolley
1828	Wright
1829	Wyatt
1830	Wycliffe
1831	Wylde
1832	Yale
1833	Yeates
1834	Yerkes
1835	Young
1836	Yule
1837	Zangwill
