int	string	string	string
4305	ERROR_CITY_ROAD_SHOW_FAIL	市场	路演失败
4306	ERROR_CITY_ROAD_SHOW_NO_ENOUGH	市场	该城市街区未全部宣传完成
4308	ERROR_CITY_NO_FIND	市场	未发现该城市的信息
4309	ERROR_CITY_NO_FIND_GAME_INFO	市场	未发现玩家资料
4310	ERROR_CITY_POS_ERR	市场	设置艺人位置错误
4311	ERROR_CITY_VIP_NO_ENOUGH	市场	vip等级不足
4312	ERROR_CITY_ACTOR_NO_ENOUGH	市场	该艺人条件不满足
4313	ERROR_CITY_NO_SET_CITY	市场	未设置总部不能领取奖励
4314	ERROR_CITY_NO_LOCK	市场	前置城市未解锁
4315	ERROR_CITY_BUILD_EFFECT_CONFIG_ERR	市场	建筑出了一点问题
4401	ERROR_MOVIE_NO_EXIT	电影	不存在该电影的资料
4501	ERROR_MANAGEORDER_NO_EXIT	订单	不存在该订单的资料
4502	ERROR_MANAGEORDER_CONFIG_NOT_ENOUGH	订单	订单资料缺失
4503	ERROR_MANAGEORDER_PUT_ITEM_UNSAFE	订单	放入的物品不符合要求
4504	ERROR_MANAGEORDER_HAD_PUT	订单	重复放入物品
4505	ERROR_MANAGEORDER_PUT_NOT_ENOUGH	订单	放入的物品不足
4506	ERROR_MANAGEORDER_OVERDUE	订单	该订单已经过期
4507	ERROR_MANAGEORDER_HAD_DEL	订单	该订单已经删除
4601	ERROR_MANAGEPRO_HAD	生产	该生产线已经解锁过
4602	ERROR_MANAGEPRO_PRE_LOCK	生产	前置生产线未解锁
4603	ERROR_MANAGEPRO_BUILD_LOCK	生产	建筑等级不满足要求
4604	ERROR_MANAGEPRO_DATA_NO_EXIST	生产	找不到该生产线的资料
4605	ERROR_MANAGEPRO_HAD_MAX	生产	生产达到上限
4606	ERROR_MANAGEPRO_MAX_LINE	生产	该生产线达到上限了
4607	ERROR_MANAGEPRO_NO_ITEM	生产	该生产线物品还未生产出来
4608	ERROR_MANAGEPRO_NO_LV	生产	该生产线不能升级
4609	ERROR_MANAGEPRO_NO_SKILL	生产	该技能不存在
4610	ERROR_MANAGEPRO_MAX_SKILL	生产	该技能已经达到最大等级
4611	ERROR_MANAGEPRO_NO_SEND_ACT	生产	该生产线不能派艺人
4612	ERROR_MANAGEPRO_ACT_NO_REQUIRE	生产	该艺人不符合要求
4613	ERROR_MANAGEPRO_NO_PRODUCE	生产	该生产线上没有生产物品
4614	ERROR_MANAGEPRO_BOX_FULL	生产	仓库满
4615	ERROR_MANAGEPRO_ACT_BUSY	生产	艺人繁忙
4701	ERROR_MANAGEBUSI_DATA_NO_EXIST	公务	找不到该公务的资料
4702	ERROR_MANAGEBUSI_TIME_NO_ENOUGH	公务	公务时间不足刷新
4801	ERROR_MANAGEVIS_DATA_NO_EXIST	探班	找不到该次探班的资料
4802	ERROR_MANAGEVIS_NO_END	探班	上次探班还没结束
4803	ERROR_MANAGEVIS_CD	探班	冷却中
4804	ERROR_MANAGEVIS_NO_START	探班	还未开始探班
4805	ERROR_MANAGEVIS_OVERDUE	探班	过期
4901	ERROR_PROBOX_DATA_NO_EXIST	进度宝箱	宝箱不存在
4902	ERROR_PROBOX_HAD_GET	进度宝箱	已经领取过
4903	ERROR_PROBOX_PRO_ERR	进度宝箱	进度未达到
5001	ERROR_GIFT_USER_CAN_NOT_USE	兑换码	该兑换码制定用户可用
5002	ERROR_GIFT_NOT_FOUND	兑换码	找不到该兑换码
5003	ERROR_GIFT_NOT_IN_TIME	兑换码	该兑换码不在使用期限内
5004	ERROR_GIFT_SERVER_ERROR	兑换码	服务器错误
5005	ERROR_GIFT_USED	兑换码	已使用
5101	ERROR_MANAMEET_HAD_MARKUP	会议	已经加价过
5102	ERROR_MANAMEET_TIME_NO_ENOUGH	会议	时间未到
5201	ERROR_SEVENADUP_DATA_NO_EXIST	七日签到	找不到七日签到的资料
5202	ERROR_SEVENADUP_OVERDUE	七日签到	过期
5203	ERROR_SEVENADUP_HAD_GET	七日签到	已经获取过
5301	ERROR_SECRETARY_DATA_NO_EXIST	秘书	你的秘书资料丢失
5302	ERROR_SECRETARY_NOT_POWER	秘书	还未拥有秘书权利
5303	ERROR_SECRETARY_HAD_GET	秘书	已经领取过
5304	ERROR_SECRETARY_MOVIE_NO_GET	秘书	申请的领取许可证未领取
5305	ERROR_SECRETARY_MOVIE_APPLY_MAX	秘书	当日申请达到上限
5306	ERROR_SECRETARY_MOVIE_APPLY_NO	秘书	请先申请
5501	ERROR_COOPERATE_WEEKTIMES_LIMIT	合作	每周合作次数达到上限
5502	ERROR_COOPERATE_REQUIRE_TOO_OFFEN	合作	请求太频繁
5503	ERROR_COOPERATE_SAME	合作	自己不能合作自己
5504	ERROR_COOPERATE_HAD_FRIEND	合作	已经有合作对象了
5505	ERROR_COOPERATE_OTHER_HAD_FRIEND	合作	对方已经有合作对象了
5506	ERROR_COOPERATE_DATA_NO_EXIST	合作	找不到此次合作的资料
5507	ERROR_COOPERATE_NO_APPLYS	合作	不在申请列表中
5508	ERROR_COOPERATE_APPLY_REWARD	合作	不能领取奖励
5509	ERROR_COOPERATE_TASK_DATA_NO_EXIST	合作	找不到合作任务的资料
5510	ERROR_COOPERATE_TASK_NO_EXIST	合作	该合作任务不存在
5511	ERROR_COOPERATE_TASK_DATA_UPDATE	合作	合作任务隔日更新
5512	ERROR_COOPERATE_STAR_TASK_NO_FINISH	合作	上个星级任务还有未完成的
5513	ERROR_COOPERATE_NO_TIME	合作	次数不足
5514	ERROR_COOPERATE_HADAPPLY	合作	已经在该玩家申请列表里了
5515	ERROR_COOPERATE_NO_AUTO	合作	还没有公开邀请
